CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Cluster,Cluster_Label
15919,21,2,639.89,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
15920,126,4,167.5,2,4,1,241,7,At Risk,0,At Risk / Dormant
15921,174,1,336.03000000000003,2,2,2,222,6,Needs Attention,1,Lost / Inactive
15922,698,1,369.5,1,2,2,122,5,Lost,1,Lost / Inactive
15923,667,1,127.08,1,2,1,121,4,Lost,1,Lost / Inactive
15925,196,1,207.15,1,2,1,121,4,Lost,1,Lost / Inactive
15930,276,1,426.63,1,2,2,122,5,Lost,1,Lost / Inactive
15932,2,8,2495.87,5,5,5,555,15,Champion,0,At Risk / Dormant
15933,23,3,1107.46,4,4,4,444,12,Champion,0,At Risk / Dormant
15935,7,2,416.86,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
15937,184,1,145.35,2,2,1,221,5,Needs Attention,1,Lost / Inactive
15938,114,5,404.58,2,4,2,242,8,At Risk,0,At Risk / Dormant
15939,5,15,6115.01,5,5,5,555,15,Champion,2,Loyal / Regular
15940,343,1,35.8,1,2,1,121,4,Lost,1,Lost / Inactive
15942,135,1,337.44,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
15944,130,1,325.1,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
15945,455,1,181.0,1,2,1,121,4,Lost,1,Lost / Inactive
15947,84,1,1708.24,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
15948,45,2,955.24,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
15949,18,2,364.72,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
15950,80,4,1765.51,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
15951,287,2,708.22,1,3,3,133,7,At Risk,1,Lost / Inactive
15952,183,4,806.57,2,4,3,243,9,At Risk,1,Lost / Inactive
15953,6,8,1659.3799999999999,5,5,4,554,14,Champion,0,At Risk / Dormant
15955,26,14,4416.26,4,5,5,455,14,Champion,2,Loyal / Regular
15957,122,1,428.89,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
15958,76,1,104.35,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
15963,21,2,470.76,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
15965,19,4,845.64,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
15967,25,2,418.83,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
15969,51,3,666.1,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
15970,100,1,314.1,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
15971,2,12,4199.85,5,5,5,555,15,Champion,0,At Risk / Dormant
15973,486,1,307.82000000000005,1,2,2,122,5,Lost,1,Lost / Inactive
15974,6,7,3442.15,5,5,5,555,15,Champion,0,At Risk / Dormant
15975,86,1,371.01,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
15976,167,2,430.94,2,3,2,232,7,At Risk,1,Lost / Inactive
15977,19,2,1054.73,4,3,4,434,11,Loyal Customer,0,At Risk / Dormant
15978,79,1,1098.78,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
15980,2,3,2398.86,5,4,5,545,14,Champion,0,At Risk / Dormant
15981,7,8,3408.48,5,5,5,555,15,Champion,0,At Risk / Dormant
15983,23,4,1475.02,4,4,4,444,12,Champion,0,At Risk / Dormant
15984,72,10,2837.67,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
15985,125,2,1142.42,2,3,4,234,9,At Risk,0,At Risk / Dormant
15986,91,1,168.12,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
15987,14,7,1451.28,5,5,4,554,14,Champion,0,At Risk / Dormant
15988,21,1,158.03,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
15990,46,2,792.11,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
15992,182,1,41.989999999999995,2,2,1,221,5,Needs Attention,1,Lost / Inactive
15993,18,7,2797.57,5,5,5,555,15,Champion,0,At Risk / Dormant
15994,56,1,427.07,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
15996,2,6,1060.68,5,5,4,554,14,Champion,0,At Risk / Dormant
15998,89,5,3089.97,2,4,5,245,11,At Risk,0,At Risk / Dormant
16000,152,3,12393.7,2,4,5,245,11,At Risk,0,At Risk / Dormant
16003,61,5,2735.37,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
16005,14,4,615.39,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
16006,6,1,101.4,5,2,1,521,8,Potential Loyalist,0,At Risk / Dormant
16007,5,4,1701.94,5,4,4,544,13,Champion,0,At Risk / Dormant
16008,25,3,478.78,4,4,2,442,10,Loyal Customer,0,At Risk / Dormant
16009,24,4,992.71,4,4,4,444,12,Champion,0,At Risk / Dormant
16010,129,3,407.5,2,4,2,242,8,At Risk,0,At Risk / Dormant
16011,3,16,3362.71,5,5,5,555,15,Champion,2,Loyal / Regular
16012,156,3,1415.29,2,4,4,244,10,At Risk,0,At Risk / Dormant
16013,3,47,37130.6,5,5,5,555,15,Champion,2,Loyal / Regular
16014,65,3,662.38,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
16015,28,3,705.39,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
16016,16,8,1508.76,5,5,4,554,14,Champion,0,At Risk / Dormant
16017,49,1,211.88,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
16018,5,2,408.90000000000003,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
16019,48,9,3786.2400000000002,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
16020,18,3,851.01,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
16022,262,1,628.28,1,2,3,123,6,Lost,1,Lost / Inactive
16023,48,3,719.81,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
16024,14,1,251.24,5,2,2,522,9,Potential Loyalist,0,At Risk / Dormant
16025,61,1,439.65999999999997,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
16026,45,1,236.09,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
16027,70,6,934.62,3,5,3,353,11,Loyal Customer,0,At Risk / Dormant
16029,31,63,81024.84,4,5,5,455,14,Champion,3,VIP / Champion
16030,284,1,331.24,1,2,2,122,5,Lost,1,Lost / Inactive
16031,124,2,548.94,2,3,3,233,8,At Risk,0,At Risk / Dormant
16033,6,20,8816.4,5,5,5,555,15,Champion,2,Loyal / Regular
16034,40,3,437.7,4,4,2,442,10,Loyal Customer,0,At Risk / Dormant
16036,89,2,758.92,2,3,3,233,8,At Risk,0,At Risk / Dormant
16037,131,3,855.02,2,4,3,243,9,At Risk,0,At Risk / Dormant
16038,179,3,471.78000000000003,2,4,2,242,8,At Risk,1,Lost / Inactive
16040,150,3,1313.55,2,4,4,244,10,At Risk,0,At Risk / Dormant
16041,91,3,3166.4,2,4,5,245,11,At Risk,0,At Risk / Dormant
16042,23,5,1197.27,4,4,4,444,12,Champion,0,At Risk / Dormant
16043,6,4,773.99,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
16045,3,4,1340.7,5,4,4,544,13,Champion,0,At Risk / Dormant
16048,698,2,256.44,1,3,2,132,6,At Risk,1,Lost / Inactive
16049,42,3,1111.79,4,4,4,444,12,Champion,0,At Risk / Dormant
16050,175,1,137.9,2,2,1,221,5,Needs Attention,1,Lost / Inactive
16052,56,1,362.06,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
16053,94,2,1511.95,2,3,4,234,9,At Risk,0,At Risk / Dormant
16054,147,1,783.9,2,2,3,223,7,Needs Attention,0,At Risk / Dormant
16055,281,1,134.8,1,2,1,121,4,Lost,1,Lost / Inactive
16056,47,1,664.85,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
16057,6,7,2263.12,5,5,5,555,15,Champion,0,At Risk / Dormant
16059,73,6,1459.8600000000001,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
16062,7,4,1153.62,5,4,4,544,13,Champion,0,At Risk / Dormant
16063,262,1,335.32,1,2,2,122,5,Lost,1,Lost / Inactive
16065,455,1,372.09,1,2,2,122,5,Lost,1,Lost / Inactive
16066,18,5,1521.87,5,4,4,544,13,Champion,0,At Risk / Dormant
16070,24,2,852.15,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
16071,46,1,326.24,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
16072,290,1,584.3199999999999,1,2,3,123,6,Lost,1,Lost / Inactive
16073,299,1,122.39999999999999,1,2,1,121,4,Lost,1,Lost / Inactive
16076,24,10,2234.73,4,5,5,455,14,Champion,0,At Risk / Dormant
16078,342,1,79.2,1,2,1,121,4,Lost,1,Lost / Inactive
16079,18,3,1352.0,5,4,4,544,13,Champion,0,At Risk / Dormant
16080,69,2,217.16,3,3,1,331,7,Loyal Customer,0,At Risk / Dormant
16081,58,5,2806.9,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
16083,102,2,1317.62,2,3,4,234,9,At Risk,0,At Risk / Dormant
16084,301,1,436.18,1,2,2,122,5,Lost,1,Lost / Inactive
16085,1,5,981.51,5,4,4,544,13,Champion,0,At Risk / Dormant
16086,31,5,1121.39,4,4,4,444,12,Champion,0,At Risk / Dormant
16091,126,2,315.06,2,3,2,232,7,At Risk,0,At Risk / Dormant
16092,116,3,817.86,2,4,3,243,9,At Risk,0,At Risk / Dormant
16093,108,1,17.0,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
16094,13,4,1078.23,5,4,4,544,13,Champion,0,At Risk / Dormant
16096,266,1,320.62,1,2,2,122,5,Lost,1,Lost / Inactive
16097,242,1,185.04999999999998,1,2,1,121,4,Lost,1,Lost / Inactive
16098,89,7,2005.63,2,5,4,254,11,At Risk,0,At Risk / Dormant
16099,52,3,731.9,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
16101,72,1,1290.7,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
16102,44,3,1842.14,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
16103,81,6,1429.64,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
16104,92,1,302.36,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
16105,221,1,336.96,1,2,2,122,5,Lost,1,Lost / Inactive
16106,215,1,108.38,1,2,1,121,4,Lost,1,Lost / Inactive
16107,19,7,3204.1600000000003,4,5,5,455,14,Champion,0,At Risk / Dormant
16108,86,1,842.5,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
16109,220,2,611.88,1,3,3,133,7,At Risk,1,Lost / Inactive
16110,47,3,1337.48,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
16112,71,4,195.73999999999998,3,4,1,341,8,Loyal Customer,0,At Risk / Dormant
16113,96,1,161.38,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
16114,172,1,135.75000000000003,2,2,1,221,5,Needs Attention,1,Lost / Inactive
16115,5,8,1667.97,5,5,4,554,14,Champion,0,At Risk / Dormant
16116,6,1,612.78,5,2,3,523,10,Potential Loyalist,0,At Risk / Dormant
16117,280,1,232.21,1,2,1,121,4,Lost,1,Lost / Inactive
16119,74,2,423.36,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
16120,31,4,1309.14,4,4,4,444,12,Champion,0,At Risk / Dormant
16121,59,2,867.11,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
16122,40,4,684.4200000000001,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
16123,53,1,307.78,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
16124,319,1,249.0,1,2,1,121,4,Lost,1,Lost / Inactive
16125,517,1,289.35,1,2,2,122,5,Lost,1,Lost / Inactive
16126,61,4,6287.77,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
16127,41,1,656.25,4,2,3,423,9,Potential Loyalist,0,At Risk / Dormant
16128,19,5,1880.22,4,4,4,444,12,Champion,0,At Risk / Dormant
16131,53,6,3506.54,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
16133,18,33,14589.04,5,5,5,555,15,Champion,2,Loyal / Regular
16134,23,2,618.09,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
16135,264,1,517.55,1,2,3,123,6,Lost,1,Lost / Inactive
16136,31,3,709.38,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
16139,20,3,635.41,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
16140,215,2,725.18,1,3,3,133,7,At Risk,1,Lost / Inactive
16141,2,1,620.4,5,2,3,523,10,Potential Loyalist,0,At Risk / Dormant
16142,251,1,535.34,1,2,3,123,6,Lost,1,Lost / Inactive
16143,36,6,2424.94,4,5,5,455,14,Champion,0,At Risk / Dormant
16144,160,1,175.2,2,2,1,221,5,Needs Attention,1,Lost / Inactive
16145,4,11,3799.4900000000002,5,5,5,555,15,Champion,0,At Risk / Dormant
16146,205,3,734.13,1,4,3,143,8,At Risk,1,Lost / Inactive
16147,135,1,375.0,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
16148,298,1,76.32000000000001,1,2,1,121,4,Lost,1,Lost / Inactive
16149,144,2,280.52,2,3,2,232,7,At Risk,0,At Risk / Dormant
16150,2,5,2053.02,5,4,4,544,13,Champion,0,At Risk / Dormant
16152,270,1,1829.04,1,2,4,124,7,Lost,1,Lost / Inactive
16153,51,5,1824.23,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
16156,26,9,3122.04,4,5,5,455,14,Champion,0,At Risk / Dormant
16157,17,3,656.69,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
16159,283,1,348.2,1,2,2,122,5,Lost,1,Lost / Inactive
16160,87,2,1025.44,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
16161,16,19,5575.56,5,5,5,555,15,Champion,2,Loyal / Regular
16162,341,1,37.4,1,2,1,121,4,Lost,1,Lost / Inactive
16163,234,2,856.6,1,3,3,133,7,At Risk,1,Lost / Inactive
16164,19,3,822.48,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
16168,4,27,3787.6,5,5,5,555,15,Champion,2,Loyal / Regular
16169,41,4,1822.97,4,4,4,444,12,Champion,0,At Risk / Dormant
16170,52,6,1885.05,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
16171,31,1,73.2,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
16172,7,5,1140.21,5,4,4,544,13,Champion,0,At Risk / Dormant
16173,17,6,1418.32,5,5,4,554,14,Champion,0,At Risk / Dormant
16174,34,3,1009.5500000000001,4,4,4,444,12,Champion,0,At Risk / Dormant
16175,170,4,1037.59,2,4,4,244,10,At Risk,1,Lost / Inactive
16177,52,1,331.95,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
16178,140,1,197.9,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
16179,62,1,215.83,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
16180,102,8,10254.18,2,5,5,255,12,At Risk,0,At Risk / Dormant
16181,75,1,305.54,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
16182,74,4,6617.65,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
16183,276,1,338.71000000000004,1,2,2,122,5,Lost,1,Lost / Inactive
16184,6,6,1158.79,5,5,4,554,14,Champion,0,At Risk / Dormant
16185,18,2,529.41,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
16186,6,12,4006.94,5,5,5,555,15,Champion,0,At Risk / Dormant
16187,53,15,6911.4400000000005,3,5,5,355,13,Loyal Customer,2,Loyal / Regular
16188,37,4,981.86,4,4,4,444,12,Champion,0,At Risk / Dormant
16189,17,2,215.48,5,3,1,531,9,Loyal Customer,0,At Risk / Dormant
16190,42,1,215.08,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
16191,13,13,5180.52,5,5,5,555,15,Champion,0,At Risk / Dormant
16193,238,1,314.45,1,2,2,122,5,Lost,1,Lost / Inactive
16198,77,1,400.68100000000004,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
16200,166,2,1080.6200000000001,2,3,4,234,9,At Risk,1,Lost / Inactive
16201,22,4,1863.47,4,4,4,444,12,Champion,0,At Risk / Dormant
16202,362,1,365.27,1,2,2,122,5,Lost,1,Lost / Inactive
16203,1,4,592.9,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
16204,25,1,405.71,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
16205,91,4,761.38,2,4,3,243,9,At Risk,0,At Risk / Dormant
16206,56,4,537.0600000000001,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
16207,27,1,394.38,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
16208,46,2,664.26,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
16209,2,5,2262.62,5,4,5,545,14,Champion,0,At Risk / Dormant
16210,11,18,21086.3,5,5,5,555,15,Champion,2,Loyal / Regular
16211,2,1,547.02,5,2,3,523,10,Potential Loyalist,0,At Risk / Dormant
16212,21,2,690.34,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
16213,80,1,159.0,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
16214,172,3,1062.75,2,4,4,244,10,At Risk,1,Lost / Inactive
16215,82,1,242.35,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
16216,269,1,914.9300000000001,1,2,3,123,6,Lost,1,Lost / Inactive
16217,237,2,304.25,1,3,2,132,6,At Risk,1,Lost / Inactive
16218,61,7,3084.68,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
16221,99,3,864.86,2,4,3,243,9,At Risk,0,At Risk / Dormant
16222,320,1,846.72,1,2,3,123,6,Lost,1,Lost / Inactive
16224,58,4,1295.3,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
16225,46,5,1096.32,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
16226,205,3,255.12,1,4,2,142,7,At Risk,1,Lost / Inactive
16227,227,1,314.22,1,2,2,122,5,Lost,1,Lost / Inactive
16229,36,2,1010.6,4,3,4,434,11,Loyal Customer,0,At Risk / Dormant
16230,280,2,542.03,1,3,3,133,7,At Risk,1,Lost / Inactive
16232,45,4,990.88,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
16233,72,3,536.6800000000001,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
16235,40,5,867.31,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
16236,80,1,432.2,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
16239,58,2,414.2,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
16240,26,2,3718.8,4,3,5,435,12,Loyal Customer,0,At Risk / Dormant
16241,1,13,2607.87,5,5,5,555,15,Champion,0,At Risk / Dormant
16242,20,7,3603.21,4,5,5,455,14,Champion,0,At Risk / Dormant
16243,56,2,409.1,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
16244,6,2,1522.75,5,3,4,534,12,Loyal Customer,0,At Risk / Dormant
16245,25,3,1413.66,4,4,4,444,12,Champion,0,At Risk / Dormant
16247,172,1,114.56,2,2,1,221,5,Needs Attention,1,Lost / Inactive
16248,92,1,152.94,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
16249,54,5,1800.07,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
16250,263,2,389.44,1,3,2,132,6,At Risk,1,Lost / Inactive
16253,245,2,3683.86,1,3,5,135,9,At Risk,1,Lost / Inactive
16255,18,8,2619.91,5,5,5,555,15,Champion,0,At Risk / Dormant
16256,268,1,752.4300000000001,1,2,3,123,6,Lost,1,Lost / Inactive
16257,178,1,46.95,2,2,1,221,5,Needs Attention,1,Lost / Inactive
16258,47,5,5203.51,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
16260,52,1,1035.45,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
16261,18,4,746.83,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
16265,11,9,5447.0,5,5,5,555,15,Champion,0,At Risk / Dormant
16266,75,7,861.89,3,5,3,353,11,Loyal Customer,0,At Risk / Dormant
16268,72,2,667.65,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
16270,355,1,1141.24,1,2,4,124,7,Lost,1,Lost / Inactive
16271,17,5,1429.24,5,4,4,544,13,Champion,0,At Risk / Dormant
16272,118,1,411.7,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
16274,698,1,357.95,1,2,2,122,5,Lost,1,Lost / Inactive
16275,198,1,559.87,1,2,3,123,6,Lost,1,Lost / Inactive
16276,178,1,810.6000000000001,2,2,3,223,7,Needs Attention,1,Lost / Inactive
16278,102,1,566.38,2,2,3,223,7,Needs Attention,0,At Risk / Dormant
16279,23,3,1509.58,4,4,4,444,12,Champion,0,At Risk / Dormant
16281,74,1,2062.06,3,2,5,325,10,Needs Attention,0,At Risk / Dormant
16282,254,1,168.3,1,2,1,121,4,Lost,1,Lost / Inactive
16283,33,5,1570.81,4,4,4,444,12,Champion,0,At Risk / Dormant
16284,52,2,823.97,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
16287,171,1,142.5,2,2,1,221,5,Needs Attention,1,Lost / Inactive
16292,64,1,302.25,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
16293,23,10,2248.9900000000002,4,5,5,455,14,Champion,0,At Risk / Dormant
16295,1,4,1328.55,5,4,4,544,13,Champion,0,At Risk / Dormant
16297,270,1,301.9,1,2,2,122,5,Lost,1,Lost / Inactive
16298,24,3,598.2,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
16302,217,1,233.22,1,2,1,121,4,Lost,1,Lost / Inactive
16303,27,3,5360.63,4,4,5,445,13,Champion,0,At Risk / Dormant
16305,140,1,361.21999999999997,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
16306,39,6,632.27,4,5,3,453,12,Loyal Customer,0,At Risk / Dormant
16308,109,4,2560.0,2,4,5,245,11,At Risk,0,At Risk / Dormant
16309,108,2,706.57,2,3,3,233,8,At Risk,0,At Risk / Dormant
16311,19,2,616.26,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
16313,51,2,274.15000000000003,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
16315,332,1,226.37,1,2,1,121,4,Lost,1,Lost / Inactive
16316,99,8,2938.91,2,5,5,255,12,At Risk,0,At Risk / Dormant
16317,3,3,1341.65,5,4,4,544,13,Champion,0,At Risk / Dormant
16318,244,1,328.15,1,2,2,122,5,Lost,1,Lost / Inactive
16319,189,1,404.40000000000003,1,2,2,122,5,Lost,1,Lost / Inactive
16320,67,2,1038.46,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
16321,74,5,373.65000000000003,3,4,2,342,9,Loyal Customer,0,At Risk / Dormant
16322,121,2,326.75,2,3,2,232,7,At Risk,0,At Risk / Dormant
16323,198,1,207.50000000000003,1,2,1,121,4,Lost,1,Lost / Inactive
16324,179,3,428.68,2,4,2,242,8,At Risk,1,Lost / Inactive
16325,48,3,594.24,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
16326,17,14,3110.96,5,5,5,555,15,Champion,0,At Risk / Dormant
16327,16,6,3844.22,5,5,5,555,15,Champion,0,At Risk / Dormant
16330,19,3,251.91,4,4,2,442,10,Loyal Customer,0,At Risk / Dormant
16332,30,7,1593.2,4,5,4,454,13,Champion,0,At Risk / Dormant
16333,125,22,26626.8,2,5,5,255,12,At Risk,2,Loyal / Regular
16337,275,1,151.05,1,2,1,121,4,Lost,1,Lost / Inactive
16338,218,1,214.79999999999998,1,2,1,121,4,Lost,1,Lost / Inactive
16339,286,1,109.95,1,2,1,121,4,Lost,1,Lost / Inactive
16340,109,1,549.07,2,2,3,223,7,Needs Attention,0,At Risk / Dormant
16341,26,4,1971.87,4,4,4,444,12,Champion,0,At Risk / Dormant
16342,77,4,322.41,3,4,2,342,9,Loyal Customer,0,At Risk / Dormant
16343,17,2,370.47999999999996,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
16344,248,1,101.10000000000001,1,2,1,121,4,Lost,1,Lost / Inactive
16345,46,1,575.41,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
16347,13,2,887.65,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
16348,80,7,1469.45,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
16349,292,1,53.5,1,2,1,121,4,Lost,1,Lost / Inactive
16350,23,4,1116.47,4,4,4,444,12,Champion,0,At Risk / Dormant
16351,40,1,153.9,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
16352,19,2,494.44,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
16353,10,23,6675.71,5,5,5,555,15,Champion,2,Loyal / Regular
16354,75,2,395.8,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
16356,161,3,211.77,2,4,1,241,7,At Risk,0,At Risk / Dormant
16357,67,3,658.88,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
16358,81,4,2027.5,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
16359,10,9,1750.92,5,5,4,554,14,Champion,0,At Risk / Dormant
16360,2,6,3512.53,5,5,5,555,15,Champion,0,At Risk / Dormant
16361,11,4,896.66,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
16362,31,5,734.77,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
16363,55,1,109.36000000000001,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
16364,13,2,707.04,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
16365,4,9,1540.42,5,5,4,554,14,Champion,0,At Risk / Dormant
16366,20,1,327.3,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
16367,303,2,804.49,1,3,3,133,7,At Risk,1,Lost / Inactive
16368,30,2,497.43,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
16369,20,3,1553.66,4,4,4,444,12,Champion,0,At Risk / Dormant
16370,66,4,1320.56,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
16372,183,2,367.93,2,3,2,232,7,At Risk,1,Lost / Inactive
16374,245,2,473.03000000000003,1,3,2,132,6,At Risk,1,Lost / Inactive
16376,19,2,987.01,4,3,4,434,11,Loyal Customer,0,At Risk / Dormant
16377,269,1,676.2,1,2,3,123,6,Lost,1,Lost / Inactive
16378,190,3,362.95,1,4,2,142,7,At Risk,1,Lost / Inactive
16379,20,4,2157.4,4,4,5,445,13,Champion,0,At Risk / Dormant
16380,92,1,1780.59,2,2,4,224,8,Needs Attention,0,At Risk / Dormant
16383,76,2,668.36,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
16384,32,2,584.5,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
16385,62,3,555.89,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
16386,30,2,317.2,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
16387,324,1,94.36,1,2,1,121,4,Lost,1,Lost / Inactive
16389,55,4,1382.07,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
16392,271,1,221.19,1,2,1,121,4,Lost,1,Lost / Inactive
16393,13,13,3046.21,5,5,5,555,15,Champion,0,At Risk / Dormant
16394,58,5,1555.34,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
16395,62,5,1486.9,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
16398,126,2,1705.8,2,3,4,234,9,At Risk,0,At Risk / Dormant
16399,21,2,408.57,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
